check,passed
deletion n 1425,True
deletion 1426,True
deletion n 1426,True
deletion 1427,True
deletion n 1427,True
deletion 1428,True
deletion n 1428,True
deletion 1429,True
deletion n 1429,True
deletion 1430,True
deletion n 1430,True
deletion 1431,True
deletion n 1431,True
deletion 1432,True
deletion n 1432,True
deletion 1433,True
deletion n 1433,True
deletion 1434,True
deletion n 1434,True
deletion 1435,True
deletion n 1435,True
deletion 1436,True
deletion n 1436,True
deletion 1437,True
deletion n 1437,True
deletion 1438,True
deletion n 1438,True
deletion 1439,True
deletion n 1439,True
deletion 1440,True
deletion n 1440,True
deletion 1441,True
deletion n 1441,True
deletion 1442,True
deletion n 1442,True
deletion 1443,True
deletion n 1443,True
deletion 1444,True
deletion n 1444,True
deletion 1445,True
deletion n 1445,True
deletion 1446,True
deletion n 1446,True
deletion 1447,True
deletion n 1447,True
deletion 1448,True
deletion n 1448,True
deletion 1449,True
deletion n 1449,True
deletion 1450,True
deletion n 1450,True
deletion 1451,True
deletion n 1451,True
deletion 1452,True
deletion n 1452,True
deletion 1453,True
deletion n 1453,True
deletion 1454,True
deletion n 1454,True
deletion 1455,True
deletion n 1455,True
deletion 1456,True
deletion n 1456,True
deletion 1457,True
deletion n 1457,True
deletion 1458,True
deletion n 1458,True
deletion 1459,True
deletion n 1459,True
deletion 1460,True
deletion n 1460,True
deletion 1461,True
deletion n 1461,True
deletion 1462,True
deletion n 1462,True
deletion 1463,True
deletion n 1463,True
deletion 1464,True
deletion n 1464,True
deletion 1465,True
deletion n 1465,True
deletion 1466,True
deletion n 1466,True
deletion 1467,True
deletion n 1467,True
deletion 1468,True
deletion n 1468,True
deletion 1469,True
deletion n 1469,True
deletion 1470,True
deletion n 1470,True
deletion 1471,True
deletion n 1471,True
deletion 1472,True
deletion n 1472,True
deletion 1473,True
deletion n 1473,True
deletion 1474,True
deletion n 1474,True
deletion 1475,True
deletion n 1475,True
deletion 1476,True
deletion n 1476,True
deletion 1477,True
deletion n 1477,True
deletion 1478,True
deletion n 1478,True
deletion 1479,True
deletion n 1479,True
deletion 1480,True
deletion n 1480,True
deletion 1481,True
deletion n 1481,True
deletion 1482,True
deletion n 1482,True
deletion 1483,True
deletion n 1483,True
deletion 1484,True
deletion n 1484,True
deletion 1485,True
deletion n 1485,True
deletion 1486,True
deletion n 1486,True
deletion 1487,True
deletion n 1487,True
deletion 1488,True
deletion n 1488,True
deletion 1489,True
deletion n 1489,True
deletion 1490,True
deletion n 1490,True
deletion 1491,True
deletion n 1491,True
deletion 1492,True
deletion n 1492,True
deletion 1493,True
deletion n 1493,True
deletion 1494,True
deletion n 1494,True
deletion 1495,True
deletion n 1495,True
deletion 1496,True
deletion n 1496,True
deletion 1497,True
deletion n 1497,True
deletion 1498,True
deletion n 1498,True
deletion 1499,True
deletion n 1499,True
deletion 1500,True
deletion n 1500,True
deletion 1501,True
deletion n 1501,True
deletion 1502,True
deletion n 1502,True
deletion 1503,True
deletion n 1503,True
deletion 1504,True
deletion n 1504,True
deletion 1505,True
deletion n 1505,True
deletion 1506,True
deletion n 1506,True
deletion 1507,True
deletion n 1507,True
deletion 1508,True
deletion n 1508,True
deletion 1509,True
deletion n 1509,True
deletion 1510,True
deletion n 1510,True
deletion 1511,True
deletion n 1511,True
deletion 1512,True
deletion n 1512,True
deletion 1513,True
deletion n 1513,True
deletion 1514,True
deletion n 1514,True
deletion 1515,True
deletion n 1515,True
deletion 1516,True
deletion n 1516,True
deletion 1517,True
deletion n 1517,True
deletion 1518,True
deletion n 1518,True
deletion 1519,True
deletion n 1519,True
deletion 1520,True
deletion n 1520,True
deletion 1521,True
deletion n 1521,True
deletion 1522,True
deletion n 1522,True
deletion 1523,True
deletion n 1523,True
deletion 1524,True
deletion n 1524,True
deletion 1525,True
deletion n 1525,True
deletion 1526,True
deletion n 1526,True
deletion 1527,True
deletion n 1527,True
deletion 1528,True
deletion n 1528,True
deletion 1529,True
deletion n 1529,True
deletion 1530,True
deletion n 1530,True
deletion 1531,True
deletion n 1531,True
deletion 1532,True
deletion n 1532,True
deletion 1533,True
deletion n 1533,True
deletion 1534,True
deletion n 1534,True
deletion 1535,True
deletion n 1535,True
deletion 1536,True
deletion n 1536,True
deletion 1537,True
deletion n 1537,True
deletion 1538,True
deletion n 1538,True
deletion 1539,True
deletion n 1539,True
deletion 1540,True
deletion n 1540,True
deletion 1541,True
deletion n 1541,True
deletion 1542,True
deletion n 1542,True
deletion 1543,True
deletion n 1543,True
deletion 1544,True
deletion n 1544,True
deletion 1545,True
deletion n 1545,True
deletion 1546,True
deletion n 1546,True
deletion 1547,True
deletion n 1547,True
deletion 1548,True
deletion n 1548,True
deletion 1549,True
deletion n 1549,True
deletion 1550,True
deletion n 1550,True
deletion 1551,True
deletion n 1551,True
deletion 1552,True
deletion n 1552,True
deletion 1553,True
deletion n 1553,True
deletion 1554,True
deletion n 1554,True
deletion 1555,True
deletion n 1555,True
deletion 1556,True
deletion n 1556,True
deletion 1557,True
deletion n 1557,True
deletion 1558,True
deletion n 1558,True
deletion 1559,True
deletion n 1559,True
deletion 1560,True
deletion n 1560,True
deletion 1561,True
deletion n 1561,True
deletion 1562,True
deletion n 1562,True
deletion 1563,True
deletion n 1563,True
deletion 1564,True
deletion n 1564,True
deletion 1565,True
deletion n 1565,True
deletion 1566,True
deletion n 1566,True
deletion 1567,True
deletion n 1567,True
deletion 1568,True
deletion n 1568,True
deletion 1569,True
deletion n 1569,True
deletion 1570,True
deletion n 1570,True
deletion 1571,True
deletion n 1571,True
deletion 1572,True
deletion n 1572,True
deletion 1573,True
deletion n 1573,True
deletion 1574,True
deletion n 1574,True
deletion 1575,True
deletion n 1575,True
deletion 1576,True
deletion n 1576,True
deletion 1577,True
deletion n 1577,True
deletion 1578,True
deletion n 1578,True
deletion 1579,True
deletion n 1579,True
deletion 1580,True
deletion n 1580,True
deletion 1581,True
deletion n 1581,True
deletion 1582,True
deletion n 1582,True
deletion 1583,True
deletion n 1583,True
deletion 1584,True
deletion n 1584,True
deletion 1585,True
deletion n 1585,True
deletion 1586,True
deletion n 1586,True
deletion 1587,True
deletion n 1587,True
deletion 1588,True
deletion n 1588,True
deletion 1589,True
deletion n 1589,True
deletion 1590,True
deletion n 1590,True
deletion 1591,True
deletion n 1591,True
deletion 1592,True
deletion n 1592,True
deletion 1593,True
deletion n 1593,True
deletion 1594,True
deletion n 1594,True
deletion 1595,True
deletion n 1595,True
deletion 1596,True
deletion n 1596,True
deletion 1597,True
deletion n 1597,True
deletion 1598,True
deletion n 1598,True
deletion 1599,True
deletion n 1599,True
deletion 1600,True
deletion n 1600,True
deletion 1601,True
deletion n 1601,True
deletion 1602,True
deletion n 1602,True
deletion 1603,True
deletion n 1603,True
deletion 1604,True
deletion n 1604,True
deletion 1605,True
deletion n 1605,True
deletion 1606,True
deletion n 1606,True
deletion 1607,True
deletion n 1607,True
deletion 1608,True
deletion n 1608,True
deletion 1609,True
deletion n 1609,True
deletion 1610,True
deletion n 1610,True
deletion 1611,True
deletion n 1611,True
deletion 1612,True
deletion n 1612,True
deletion 1613,True
deletion n 1613,True
deletion 1614,True
deletion n 1614,True
deletion 1615,True
deletion n 1615,True
deletion 1616,True
deletion n 1616,True
deletion 1617,True
deletion n 1617,True
deletion 1618,True
deletion n 1618,True
deletion 1619,True
deletion n 1619,True
deletion 1620,True
deletion n 1620,True
deletion 1621,True
deletion n 1621,True
deletion 1622,True
deletion n 1622,True
deletion 1623,True
deletion n 1623,True
deletion 1624,True
deletion n 1624,True
deletion 1625,True
deletion n 1625,True
deletion 1626,True
deletion n 1626,True
deletion 1627,True
deletion n 1627,True
deletion 1628,True
deletion n 1628,True
deletion 1629,True
deletion n 1629,True
deletion 1630,True
deletion n 1630,True
deletion 1631,True
deletion n 1631,True
deletion 1632,True
deletion n 1632,True
deletion 1633,True
deletion n 1633,True
deletion 1634,True
deletion n 1634,True
deletion 1635,True
deletion n 1635,True
deletion 1636,True
deletion n 1636,True
deletion 1637,True
deletion n 1637,True
deletion 1638,True
deletion n 1638,True
deletion 1639,True
deletion n 1639,True
deletion 1640,True
deletion n 1640,True
deletion 1641,True
deletion n 1641,True
deletion 1642,True
deletion n 1642,True
deletion 1643,True
deletion n 1643,True
deletion 1644,True
deletion n 1644,True
deletion 1645,True
deletion n 1645,True
deletion 1646,True
deletion n 1646,True
deletion 1647,True
deletion n 1647,True
deletion 1648,True
deletion n 1648,True
deletion 1649,True
deletion n 1649,True
deletion 1650,True
deletion n 1650,True
deletion 1651,True
deletion n 1651,True
deletion 1652,True
deletion n 1652,True
deletion 1653,True
deletion n 1653,True
deletion 1654,True
deletion n 1654,True
deletion 1655,True
deletion n 1655,True
deletion 1656,True
deletion n 1656,True
deletion 1657,True
deletion n 1657,True
deletion 1658,True
deletion n 1658,True
deletion 1659,True
deletion n 1659,True
deletion 1660,True
deletion n 1660,True
deletion 1661,True
deletion n 1661,True
deletion 1662,True
deletion n 1662,True
deletion 1663,True
deletion n 1663,True
deletion 1664,True
deletion n 1664,True
deletion 1665,True
deletion n 1665,True
deletion 1666,True
deletion n 1666,True
deletion 1667,True
deletion n 1667,True
deletion 1668,True
deletion n 1668,True
deletion 1669,True
deletion n 1669,True
deletion 1670,True
deletion n 1670,True
deletion 1671,True
deletion n 1671,True
deletion 1672,True
deletion n 1672,True
deletion 1673,True
deletion n 1673,True
deletion 1674,True
deletion n 1674,True
deletion 1675,True
deletion n 1675,True
deletion 1676,True
deletion n 1676,True
deletion 1677,True
deletion n 1677,True
deletion 1678,True
deletion n 1678,True
deletion 1679,True
deletion n 1679,True
deletion 1680,True
deletion n 1680,True
deletion 1681,True
deletion n 1681,True
deletion 1682,True
deletion n 1682,True
deletion 1683,True
deletion n 1683,True
deletion 1684,True
deletion n 1684,True
deletion 1685,True
deletion n 1685,True
deletion 1686,True
deletion n 1686,True
deletion 1687,True
deletion n 1687,True
deletion 1688,True
deletion n 1688,True
deletion 1689,True
deletion n 1689,True
deletion 1690,True
deletion n 1690,True
deletion 1691,True
deletion n 1691,True
deletion 1692,True
deletion n 1692,True
deletion 1693,True
deletion n 1693,True
deletion 1694,True
deletion n 1694,True
deletion 1695,True
deletion n 1695,True
deletion 1696,True
deletion n 1696,True
deletion 1697,True
deletion n 1697,True
deletion 1698,True
deletion n 1698,True
deletion 1699,True
deletion n 1699,True
deletion 1700,True
deletion n 1700,True
deletion 1701,True
deletion n 1701,True
deletion 1702,True
deletion n 1702,True
deletion 1703,True
deletion n 1703,True
deletion 1704,True
deletion n 1704,True
deletion 1705,True
deletion n 1705,True
deletion 1706,True
deletion n 1706,True
deletion 1707,True
deletion n 1707,True
deletion 1708,True
deletion n 1708,True
deletion 1709,True
deletion n 1709,True
deletion 1710,True
deletion n 1710,True
deletion 1711,True
deletion n 1711,True
deletion 1712,True
deletion n 1712,True
deletion 1713,True
deletion n 1713,True
deletion 1714,True
deletion n 1714,True
deletion 1715,True
deletion n 1715,True
deletion 1716,True
deletion n 1716,True
deletion 1717,True
deletion n 1717,True
deletion 1718,True
deletion n 1718,True
deletion 1719,True
deletion n 1719,True
deletion 1720,True
deletion n 1720,True
deletion 1721,True
deletion n 1721,True
deletion 1722,True
deletion n 1722,True
deletion 1723,True
deletion n 1723,True
deletion 1724,True
deletion n 1724,True
deletion 1725,True
deletion n 1725,True
deletion 1726,True
deletion n 1726,True
deletion 1727,True
deletion n 1727,True
deletion 1728,True
deletion n 1728,True
deletion 1729,True
deletion n 1729,True
deletion 1730,True
deletion n 1730,True
deletion 1731,True
deletion n 1731,True
deletion 1732,True
deletion n 1732,True
deletion 1733,True
deletion n 1733,True
deletion 1734,True
deletion n 1734,True
deletion 1735,True
deletion n 1735,True
deletion 1736,True
deletion n 1736,True
deletion 1737,True
deletion n 1737,True
deletion 1738,True
deletion n 1738,True
deletion 1739,True
deletion n 1739,True
gate 0coverage_pass,True
gate 0magnitude_pass,True
gate 0deletion_pass,True
gate 0direct_guidegrowth_pass,True
gate 0promotion_pass,True
gate 1coverage_pass,True
gate 1magnitude_pass,True
gate 1deletion_pass,True
gate 1direct_guidegrowth_pass,True
gate 1promotion_pass,True
gate 2coverage_pass,True
gate 2magnitude_pass,True
gate 2deletion_pass,True
gate 2direct_guidegrowth_pass,True
gate 2promotion_pass,True
gate 3coverage_pass,True
gate 3magnitude_pass,True
gate 3deletion_pass,True
gate 3direct_guidegrowth_pass,True
gate 3promotion_pass,True
gate 4coverage_pass,True
gate 4magnitude_pass,True
gate 4deletion_pass,True
gate 4direct_guidegrowth_pass,True
gate 4promotion_pass,True
gate 5coverage_pass,True
gate 5magnitude_pass,True
gate 5deletion_pass,True
gate 5direct_guidegrowth_pass,True
gate 5promotion_pass,True
gate 6coverage_pass,True
gate 6magnitude_pass,True
gate 6deletion_pass,True
gate 6direct_guidegrowth_pass,True
gate 6promotion_pass,True
gate 7coverage_pass,True
gate 7magnitude_pass,True
gate 7deletion_pass,True
gate 7direct_guidegrowth_pass,True
gate 7promotion_pass,True
gate 8coverage_pass,True
gate 8magnitude_pass,True
gate 8deletion_pass,True
gate 8paired_guidegrowth_interval_pass,True
gate 8promotion_pass,True
gate 9coverage_pass,True
gate 9magnitude_pass,True
gate 9deletion_pass,True
gate 9paired_guidegrowth_interval_pass,True
gate 9promotion_pass,True
gate 10coverage_pass,True
gate 10magnitude_pass,True
gate 10deletion_pass,True
gate 10paired_guidegrowth_interval_pass,True
gate 10promotion_pass,True
gate 11coverage_pass,True
gate 11magnitude_pass,True
gate 11deletion_pass,True
gate 11paired_guidegrowth_interval_pass,True
gate 11promotion_pass,True
gate 12coverage_pass,True
gate 12magnitude_pass,True
gate 12deletion_pass,True
gate 12paired_guidegrowth_interval_pass,True
gate 12promotion_pass,True
gate 13coverage_pass,True
gate 13magnitude_pass,True
gate 13deletion_pass,True
gate 13paired_guidegrowth_interval_pass,True
gate 13promotion_pass,True
gate 14coverage_pass,True
gate 14magnitude_pass,True
gate 14deletion_pass,True
gate 14paired_guidegrowth_interval_pass,True
gate 14promotion_pass,True
gate 15coverage_pass,True
gate 15magnitude_pass,True
gate 15deletion_pass,True
gate 15paired_guidegrowth_interval_pass,True
gate 15promotion_pass,True
gate 16coverage_pass,True
gate 16magnitude_pass,True
gate 16deletion_pass,True
gate 16paired_guidegrowth_interval_pass,True
gate 16promotion_pass,True
gate 17coverage_pass,True
gate 17magnitude_pass,True
gate 17deletion_pass,True
gate 17paired_guidegrowth_interval_pass,True
gate 17promotion_pass,True
gate 18coverage_pass,True
gate 18magnitude_pass,True
gate 18deletion_pass,True
gate 18paired_guidegrowth_interval_pass,True
gate 18promotion_pass,True
gate 19coverage_pass,True
gate 19magnitude_pass,True
gate 19deletion_pass,True
gate 19paired_guidegrowth_interval_pass,True
gate 19promotion_pass,True
gate 20coverage_pass,True
gate 20magnitude_pass,True
gate 20deletion_pass,True
gate 20paired_guidegrowth_interval_pass,True
gate 20promotion_pass,True
gate 21coverage_pass,True
gate 21magnitude_pass,True
gate 21deletion_pass,True
gate 21paired_guidegrowth_interval_pass,True
gate 21promotion_pass,True
gate 22coverage_pass,True
gate 22magnitude_pass,True
gate 22deletion_pass,True
gate 22paired_guidegrowth_interval_pass,True
gate 22promotion_pass,True
gate 23coverage_pass,True
gate 23magnitude_pass,True
gate 23deletion_pass,True
gate 23paired_guidegrowth_interval_pass,True
gate 23promotion_pass,True
gate 24coverage_pass,True
gate 24magnitude_pass,True
gate 24deletion_pass,True
gate 24paired_guidegrowth_interval_pass,True
gate 24promotion_pass,True
gate 25coverage_pass,True
gate 25magnitude_pass,True
gate 25deletion_pass,True
gate 25paired_guidegrowth_interval_pass,True
gate 25promotion_pass,True
gate 26coverage_pass,True
gate 26magnitude_pass,True
gate 26deletion_pass,True
gate 26paired_guidegrowth_interval_pass,True
gate 26promotion_pass,True
gate 27coverage_pass,True
gate 27magnitude_pass,True
gate 27deletion_pass,True
gate 27paired_guidegrowth_interval_pass,True
gate 27promotion_pass,True
gate 28coverage_pass,True
gate 28magnitude_pass,True
gate 28deletion_pass,True
gate 28paired_guidegrowth_interval_pass,True
gate 28promotion_pass,True
gate 29coverage_pass,True
gate 29magnitude_pass,True
gate 29deletion_pass,True
gate 29paired_guidegrowth_interval_pass,True
gate 29promotion_pass,True
gate 30coverage_pass,True
gate 30magnitude_pass,True
gate 30deletion_pass,True
gate 30paired_guidegrowth_interval_pass,True
gate 30promotion_pass,True
gate 31coverage_pass,True
gate 31magnitude_pass,True
gate 31deletion_pass,True
gate 31paired_guidegrowth_interval_pass,True
gate 31promotion_pass,True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W1')coverage_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W1')magnitude_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W1')deletion_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W1')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W1')direct_guidegrowth_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W1')promotion_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W2')coverage_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W2')magnitude_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W2')deletion_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W2')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W2')direct_guidegrowth_pass",True
"raw interval unchanged ('calendar_flight', 2, 'fixed_flight', 'W2')promotion_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W1')coverage_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W1')magnitude_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W1')deletion_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W1')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W1')direct_guidegrowth_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W1')promotion_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W2')coverage_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W2')magnitude_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W2')deletion_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W2')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W2')direct_guidegrowth_pass",True
"raw interval unchanged ('calendar_flight', 2, 'joint_flight', 'W2')promotion_pass",True
"raw interval unchanged ('candidate_specific', 2, 'fixed', 'both')coverage_pass",True
"raw interval unchanged ('candidate_specific', 2, 'fixed', 'both')magnitude_pass",True
"raw interval unchanged ('candidate_specific', 2, 'fixed', 'both')deletion_pass",True
"raw interval unchanged ('candidate_specific', 2, 'fixed', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('candidate_specific', 2, 'fixed', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('candidate_specific', 2, 'fixed', 'both')promotion_pass",True
"raw interval unchanged ('candidate_specific', 2, 'joint', 'both')coverage_pass",True
"raw interval unchanged ('candidate_specific', 2, 'joint', 'both')magnitude_pass",True
"raw interval unchanged ('candidate_specific', 2, 'joint', 'both')deletion_pass",True
"raw interval unchanged ('candidate_specific', 2, 'joint', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('candidate_specific', 2, 'joint', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('candidate_specific', 2, 'joint', 'both')promotion_pass",True
"raw interval unchanged ('candidate_specific', 3, 'fixed', 'both')coverage_pass",True
"raw interval unchanged ('candidate_specific', 3, 'fixed', 'both')magnitude_pass",True
"raw interval unchanged ('candidate_specific', 3, 'fixed', 'both')deletion_pass",True
"raw interval unchanged ('candidate_specific', 3, 'fixed', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('candidate_specific', 3, 'fixed', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('candidate_specific', 3, 'fixed', 'both')promotion_pass",True
"raw interval unchanged ('candidate_specific', 3, 'joint', 'both')coverage_pass",True
"raw interval unchanged ('candidate_specific', 3, 'joint', 'both')magnitude_pass",True
"raw interval unchanged ('candidate_specific', 3, 'joint', 'both')deletion_pass",True
"raw interval unchanged ('candidate_specific', 3, 'joint', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('candidate_specific', 3, 'joint', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('candidate_specific', 3, 'joint', 'both')promotion_pass",True
"raw interval unchanged ('candidate_specific', 4, 'fixed', 'both')coverage_pass",True
"raw interval unchanged ('candidate_specific', 4, 'fixed', 'both')magnitude_pass",True
"raw interval unchanged ('candidate_specific', 4, 'fixed', 'both')deletion_pass",True
"raw interval unchanged ('candidate_specific', 4, 'fixed', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('candidate_specific', 4, 'fixed', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('candidate_specific', 4, 'fixed', 'both')promotion_pass",True
"raw interval unchanged ('candidate_specific', 4, 'joint', 'both')coverage_pass",True
"raw interval unchanged ('candidate_specific', 4, 'joint', 'both')magnitude_pass",True
"raw interval unchanged ('candidate_specific', 4, 'joint', 'both')deletion_pass",True
"raw interval unchanged ('candidate_specific', 4, 'joint', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('candidate_specific', 4, 'joint', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('candidate_specific', 4, 'joint', 'both')promotion_pass",True
"raw interval unchanged ('common4', 2, 'fixed', 'both')coverage_pass",True
"raw interval unchanged ('common4', 2, 'fixed', 'both')magnitude_pass",True
"raw interval unchanged ('common4', 2, 'fixed', 'both')deletion_pass",True
"raw interval unchanged ('common4', 2, 'fixed', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('common4', 2, 'fixed', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('common4', 2, 'fixed', 'both')promotion_pass",True
"raw interval unchanged ('common4', 2, 'joint', 'both')coverage_pass",True
"raw interval unchanged ('common4', 2, 'joint', 'both')magnitude_pass",True
"raw interval unchanged ('common4', 2, 'joint', 'both')deletion_pass",True
"raw interval unchanged ('common4', 2, 'joint', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('common4', 2, 'joint', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('common4', 2, 'joint', 'both')promotion_pass",True
"raw interval unchanged ('common4', 3, 'fixed', 'both')coverage_pass",True
"raw interval unchanged ('common4', 3, 'fixed', 'both')magnitude_pass",True
"raw interval unchanged ('common4', 3, 'fixed', 'both')deletion_pass",True
"raw interval unchanged ('common4', 3, 'fixed', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('common4', 3, 'fixed', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('common4', 3, 'fixed', 'both')promotion_pass",True
"raw interval unchanged ('common4', 3, 'joint', 'both')coverage_pass",True
"raw interval unchanged ('common4', 3, 'joint', 'both')magnitude_pass",True
"raw interval unchanged ('common4', 3, 'joint', 'both')deletion_pass",True
"raw interval unchanged ('common4', 3, 'joint', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('common4', 3, 'joint', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('common4', 3, 'joint', 'both')promotion_pass",True
"raw interval unchanged ('common4', 4, 'fixed', 'both')coverage_pass",True
"raw interval unchanged ('common4', 4, 'fixed', 'both')magnitude_pass",True
"raw interval unchanged ('common4', 4, 'fixed', 'both')deletion_pass",True
"raw interval unchanged ('common4', 4, 'fixed', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('common4', 4, 'fixed', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('common4', 4, 'fixed', 'both')promotion_pass",True
"raw interval unchanged ('common4', 4, 'joint', 'both')coverage_pass",True
"raw interval unchanged ('common4', 4, 'joint', 'both')magnitude_pass",True
"raw interval unchanged ('common4', 4, 'joint', 'both')deletion_pass",True
"raw interval unchanged ('common4', 4, 'joint', 'both')paired_guidegrowth_interval_pass",True
"raw interval unchanged ('common4', 4, 'joint', 'both')direct_guidegrowth_pass",True
"raw interval unchanged ('common4', 4, 'joint', 'both')promotion_pass",True
actual code interval edge -2,True
actual code interval edge -0.500001,True
actual code interval edge -0.5,True
actual code interval edge -0.2,True
actual code interval edge 0,True
actual code interval edge 0.2,True
actual code interval edge 0.5,True
actual code interval edge 0.500001,True
actual code interval edge 2,True
zero width raw identity,True
invalid interval input [1]-1,True
invalid interval input [nan]0.5,True
invalid interval input [1]inf,True
